"JulianDay","Species","Stock","District","MMDD","OriginDate","PercentEscape","fit_link","se_link","fit_resp","se_upr","se_lwr","LowerSEG","UpperSEG","LowerSEG_se_upr","LowerSEG_se_lwr","UpperSEG_se_upr","UpperSEG_se_lwr","YEAR.RANGE","TYPE.STOCK"
250,"Chum Salmon","Southern District","Southern","09-07",0-09-07,0.997,5.67896050040056,0.901346686383696,0.996594528186352,0.999,0.985,1496,4985,1499,1478,4995,4925,"Last 10 years","Aggregate"
251,"Chum Salmon","Southern District","Southern","09-08",0-09-08,0.997,5.81756935878568,0.921652424076435,0.997033996246758,0.999,0.987,1496,4985,1499,1481,4995,4935,"Last 10 years","Aggregate"
252,"Chum Salmon","Southern District","Southern","09-09",0-09-09,0.997,5.95617821717082,0.941993281783803,0.997416898990517,0.999,0.988,1496,4985,1499,1482,4995,4940,"Last 10 years","Aggregate"
253,"Chum Salmon","Southern District","Southern","09-10",0-09-10,0.998,6.09478707555594,0.962367032589139,0.997750481595067,1,0.989,1497,4990,1500,1484,5000,4945,"Last 10 years","Aggregate"
254,"Chum Salmon","Southern District","Southern","09-11",0-09-11,0.998,6.23339593394108,0.982771630782951,0.998041069827911,1,0.99,1497,4990,1500,1485,5000,4950,"Last 10 years","Aggregate"
255,"Chum Salmon","Southern District","Southern","09-12",0-09-12,0.998,6.3720047923262,1.00320519411429,0.998294184637784,1,0.991,1497,4990,1500,1487,5000,4955,"Last 10 years","Aggregate"
256,"Chum Salmon","Southern District","Southern","09-13",0-09-13,0.999,6.51061365071133,1.02366598805116,0.998514642970883,1,0.992,1499,4995,1500,1488,5000,4960,"Last 10 years","Aggregate"
257,"Chum Salmon","Southern District","Southern","09-14",0-09-14,0.999,6.64922250909647,1.04415241179454,0.998706646342863,1,0.993,1499,4995,1500,1490,5000,4965,"Last 10 years","Aggregate"
258,"Chum Salmon","Southern District","Southern","09-15",0-09-15,0.999,6.78783136748159,1.06466298582637,0.998873858559022,1,0.994,1499,4995,1500,1491,5000,4970,"Last 10 years","Aggregate"
259,"Chum Salmon","Southern District","Southern","09-16",0-09-16,0.999,6.92644022586673,1.08519634080191,0.999019473840625,1,0.994,1499,4995,1500,1491,5000,4970,"Last 10 years","Aggregate"
260,"Chum Salmon","Southern District","Southern","09-17",0-09-17,0.999,7.06504908425185,1.105751207623,0.999146276487451,1,0.995,1499,4995,1500,1493,5000,4975,"Last 10 years","Aggregate"
261,"Chum Salmon","Southern District","Southern","09-18",0-09-18,0.999,7.20365794263699,1.12632640855053,0.99925669308706,1,0.995,1499,4995,1500,1493,5000,4975,"Last 10 years","Aggregate"
262,"Chum Salmon","Southern District","Southern","09-19",0-09-19,0.999,7.34226680102211,1.14692084923316,0.999352838170815,1,0.996,1499,4995,1500,1494,5000,4980,"Last 10 years","Aggregate"
263,"Chum Salmon","Southern District","Southern","09-20",0-09-20,0.999,7.48087565940725,1.16753351154553,0.999436554115717,1,0.996,1499,4995,1500,1494,5000,4980,"Last 10 years","Aggregate"
264,"Chum Salmon","Southern District","Southern","09-21",0-09-21,1,7.61948451779237,1.18816344714299,0.99950944599945,1,0.997,1500,5000,1500,1496,5000,4985,"Last 10 years","Aggregate"
265,"Chum Salmon","Southern District","Southern","09-22",0-09-22,1,7.75809337617751,1.20880977165158,0.999572912033482,1,0.997,1500,5000,1500,1496,5000,4985,"Last 10 years","Aggregate"
266,"Chum Salmon","Southern District","Southern","09-23",0-09-23,1,7.89670223456263,1.22947165942234,0.999628170125007,1,0.997,1500,5000,1500,1496,5000,4985,"Last 10 years","Aggregate"
267,"Chum Salmon","Southern District","Southern","09-24",0-09-24,1,8.03531109294777,1.25014833878778,0.999676281052401,1,0.997,1500,5000,1500,1496,5000,4985,"Last 10 years","Aggregate"
268,"Chum Salmon","Southern District","Southern","09-25",0-09-25,1,8.1739199513329,1.27083908776593,0.9997181686801,1,0.998,1500,5000,1500,1497,5000,4990,"Last 10 years","Aggregate"
269,"Chum Salmon","Southern District","Southern","09-26",0-09-26,1,8.31252880971802,1.29154323016397,0.999754637586647,1,0.998,1500,5000,1500,1497,5000,4990,"Last 10 years","Aggregate"
270,"Chum Salmon","Southern District","Southern","09-27",0-09-27,1,8.45113766810316,1.31226013203929,0.999786388433591,1,0.998,1500,5000,1500,1497,5000,4990,"Last 10 years","Aggregate"
271,"Chum Salmon","Southern District","Southern","09-28",0-09-28,1,8.58974652648828,1.33298919848058,0.999814031362195,1,0.998,1500,5000,1500,1497,5000,4990,"Last 10 years","Aggregate"
272,"Chum Salmon","Southern District","Southern","09-29",0-09-29,1,8.72835538487342,1.35372987067612,0.999838097669114,1,0.998,1500,5000,1500,1497,5000,4990,"Last 10 years","Aggregate"
273,"Chum Salmon","Southern District","Southern","09-30",0-09-30,1,8.86696424325854,1.37448162323999,0.999859049980663,1,0.999,1500,5000,1500,1499,5000,4995,"Last 10 years","Aggregate"
274,"Chum Salmon","Southern District","Southern","10-01",0-10-01,1,9.00557310164368,1.39524396177043,0.999877291117647,1,0.999,1500,5000,1500,1499,5000,4995,"Last 10 years","Aggregate"
275,"Chum Salmon","Southern District","Southern","10-02",0-10-02,1,9.1441819600288,1.41601642061736,0.999893171818435,1,0.999,1500,5000,1500,1499,5000,4995,"Last 10 years","Aggregate"
276,"Chum Salmon","Southern District","Southern","10-03",0-10-03,1,9.28279081841394,1.43679856083861,0.999906997466688,1,0.999,1500,5000,1500,1499,5000,4995,"Last 10 years","Aggregate"
277,"Chum Salmon","Southern District","Southern","10-04",0-10-04,1,9.42139967679906,1.45758996832667,0.999919033951552,1,0.999,1500,5000,1500,1499,5000,4995,"Last 10 years","Aggregate"
278,"Chum Salmon","Southern District","Southern","10-05",0-10-05,1,9.5600085351842,1.47839025208974,0.999929512771804,1,0.999,1500,5000,1500,1499,5000,4995,"Last 10 years","Aggregate"
279,"Chum Salmon","Southern District","Southern","10-06",0-10-06,1,9.69861739356932,1.49919904267249,0.999938635481226,1,0.999,1500,5000,1500,1499,5000,4995,"Last 10 years","Aggregate"
280,"Chum Salmon","Southern District","Southern","10-07",0-10-07,1,9.83722625195445,1.52001599070372,0.999946577560015,1,0.999,1500,5000,1500,1499,5000,4995,"Last 10 years","Aggregate"
281,"Chum Salmon","Southern District","Southern","10-08",0-10-08,1,9.97583511033959,1.54084076555908,0.999953491786178,1,0.999,1500,5000,1500,1499,5000,4995,"Last 10 years","Aggregate"
282,"Chum Salmon","Southern District","Southern","10-09",0-10-09,1,10.1144439687247,1.56167305412852,0.999959511171377,1,0.999,1500,5000,1500,1499,5000,4995,"Last 10 years","Aggregate"
283,"Chum Salmon","Southern District","Southern","10-10",0-10-10,1,10.2530528271098,1.58251255967915,0.999964751517392,1,1,1500,5000,1500,1500,5000,5000,"Last 10 years","Aggregate"
284,"Chum Salmon","Southern District","Southern","10-11",0-10-11,1,10.391661685495,1.60335900080493,0.999969313642165,1,1,1500,5000,1500,1500,5000,5000,"Last 10 years","Aggregate"
285,"Chum Salmon","Southern District","Southern","10-12",0-10-12,1,10.5302705438801,1.62421211045567,0.999973285318077,1,1,1500,5000,1500,1500,5000,5000,"Last 10 years","Aggregate"
286,"Chum Salmon","Southern District","Southern","10-13",0-10-13,1,10.6688794022652,1.64507163503851,0.999976742959616,1,1,1500,5000,1500,1500,5000,5000,"Last 10 years","Aggregate"
287,"Chum Salmon","Southern District","Southern","10-14",0-10-14,1,10.8074882606504,1.66593733358564,0.999979753092817,1,1,1500,5000,1500,1500,5000,5000,"Last 10 years","Aggregate"
288,"Chum Salmon","Southern District","Southern","10-15",0-10-15,1,10.9460971190355,1.68680897698268,0.999982373634649,1,1,1500,5000,1500,1500,5000,5000,"Last 10 years","Aggregate"
289,"Chum Salmon","Southern District","Southern","10-16",0-10-16,1,11.0847059774206,1.70768634725263,0.999984655006946,1,1,1500,5000,1500,1500,5000,5000,"Last 10 years","Aggregate"
290,"Chum Salmon","Southern District","Southern","10-17",0-10-17,1,11.2233148358058,1.72856923689087,0.999986641106228,1,1,1500,5000,1500,1500,5000,5000,"Last 10 years","Aggregate"
291,"Chum Salmon","Southern District","Southern","10-18",0-10-18,1,11.3619236941909,1.74945744824693,0.99998837014808,1,1,1500,5000,1500,1500,5000,5000,"Last 10 years","Aggregate"
292,"Chum Salmon","Southern District","Southern","10-19",0-10-19,1,11.500532552576,1.77035079294941,0.999989875402281,1,1,1500,5000,1500,1500,5000,5000,"Last 10 years","Aggregate"
293,"Chum Salmon","Southern District","Southern","10-20",0-10-20,1,11.6391414109611,1.7912490913704,0.999991185832829,1,1,1500,5000,1500,1500,5000,5000,"Last 10 years","Aggregate"
294,"Chum Salmon","Southern District","Southern","10-21",0-10-21,1,11.7777502693463,1.81215217212648,0.999992326655152,1,1,1500,5000,1500,1500,5000,5000,"Last 10 years","Aggregate"
295,"Chum Salmon","Southern District","Southern","10-22",0-10-22,1,11.9163591277314,1.83305987161328,0.999993319821224,1,1,1500,5000,1500,1500,5000,5000,"Last 10 years","Aggregate"
296,"Chum Salmon","Southern District","Southern","10-23",0-10-23,1,12.0549679861165,1.85397203357112,0.999994184441906,1,1,1500,5000,1500,1500,5000,5000,"Last 10 years","Aggregate"
297,"Chum Salmon","Southern District","Southern","10-24",0-10-24,1,12.1935768445017,1.87488850867926,0.999994937154634,1,1,1500,5000,1500,1500,5000,5000,"Last 10 years","Aggregate"
298,"Chum Salmon","Southern District","Southern","10-25",0-10-25,1,12.3321857028868,1.89580915417665,0.99999559244353,1,1,1500,5000,1500,1500,5000,5000,"Last 10 years","Aggregate"
299,"Chum Salmon","Southern District","Southern","10-26",0-10-26,1,12.4707945612719,1.91673383350719,0.999996162918086,1,1,1500,5000,1500,1500,5000,5000,"Last 10 years","Aggregate"
300,"Chum Salmon","Southern District","Southern","10-27",0-10-27,1,12.6094034196571,1.93766241598766,0.999996659555781,1,1,1500,5000,1500,1500,5000,5000,"Last 10 years","Aggregate"
301,"Chum Salmon","Southern District","Southern","10-28",0-10-28,1,12.7480122780422,1.95859477649662,0.999997091913305,1,1,1500,5000,1500,1500,5000,5000,"Last 10 years","Aggregate"
302,"Chum Salmon","Southern District","Southern","10-29",0-10-29,1,12.8866211364273,1.97953079518286,0.999997468310441,1,1,1500,5000,1500,1500,5000,5000,"Last 10 years","Aggregate"
303,"Chum Salmon","Southern District","Southern","10-30",0-10-30,1,13.0252299948124,2.0004703571919,0.999997795990153,1,1,1500,5000,1500,1500,5000,5000,"Last 10 years","Aggregate"
304,"Chum Salmon","Southern District","Southern","10-31",0-10-31,1,13.1638388531976,2.02141335240926,0.999998081257956,1,1,1500,5000,1500,1500,5000,5000,"Last 10 years","Aggregate"
305,"Chum Salmon","Southern District","Southern","11-01",0-11-01,1,13.3024477115827,2.04235967521937,0.999998329603245,1,1,1500,5000,1500,1500,5000,5000,"Last 10 years","Aggregate"
306,"Chum Salmon","Southern District","Southern","11-02",0-11-02,1,13.4410565699678,2.06330922427896,0.999998545804926,1,1,1500,5000,1500,1500,5000,5000,"Last 10 years","Aggregate"
307,"Chum Salmon","Southern District","Southern","11-03",0-11-03,1,13.579665428353,2.08426190230399,0.99999873402337,1,1,1500,5000,1500,1500,5000,5000,"Last 10 years","Aggregate"
308,"Chum Salmon","Southern District","Southern","11-04",0-11-04,1,13.7182742867381,2.10521761586915,0.999998897880472,1,1,1500,5000,1500,1500,5000,5000,"Last 10 years","Aggregate"
309,"Chum Salmon","Southern District","Southern","11-05",0-11-05,1,13.8568831451232,2.12617627521909,0.999999040529344,1,1,1500,5000,1500,1500,5000,5000,"Last 10 years","Aggregate"
310,"Chum Salmon","Southern District","Southern","11-06",0-11-06,1,13.9954920035084,2.14713779409054,0.999999164714988,1,1,1500,5000,1500,1500,5000,5000,"Last 10 years","Aggregate"
311,"Chum Salmon","Southern District","Southern","11-07",0-11-07,1,14.1341008618935,2.16810208954473,0.99999927282712,1,1,1500,5000,1500,1500,5000,5000,"Last 10 years","Aggregate"
312,"Chum Salmon","Southern District","Southern","11-08",0-11-08,1,14.2727097202786,2.18906908180925,0.999999366946154,1,1,1500,5000,1500,1500,5000,5000,"Last 10 years","Aggregate"
313,"Chum Salmon","Southern District","Southern","11-09",0-11-09,1,14.4113185786637,2.21003869412889,0.999999448883232,1,1,1500,5000,1500,1500,5000,5000,"Last 10 years","Aggregate"
314,"Chum Salmon","Southern District","Southern","11-10",0-11-10,1,14.5499274370489,2.23101085262475,0.99999952021508,1,1,1500,5000,1500,1500,5000,5000,"Last 10 years","Aggregate"
315,"Chum Salmon","Southern District","Southern","11-11",0-11-11,1,14.688536295434,2.25198548616118,0.999999582314347,1,1,1500,5000,1500,1500,5000,5000,"Last 10 years","Aggregate"
316,"Chum Salmon","Southern District","Southern","11-12",0-11-12,1,14.8271451538191,2.27296252622005,0.999999636376017,1,1,1500,5000,1500,1500,5000,5000,"Last 10 years","Aggregate"
317,"Chum Salmon","Southern District","Southern","11-13",0-11-13,1,14.9657540122043,2.29394190678172,0.999999683440408,1,1,1500,5000,1500,1500,5000,5000,"Last 10 years","Aggregate"
318,"Chum Salmon","Southern District","Southern","11-14",0-11-14,1,15.1043628705894,2.31492356421261,0.999999724413187,1,1,1500,5000,1500,1500,5000,5000,"Last 10 years","Aggregate"
319,"Chum Salmon","Southern District","Southern","11-15",0-11-15,1,15.2429717289745,2.33590743715865,0.999999760082799,1,1,1500,5000,1500,1500,5000,5000,"Last 10 years","Aggregate"
320,"Chum Salmon","Southern District","Southern","11-16",0-11-16,1,15.3815805873597,2.35689346644435,0.999999791135641,1,1,1500,5000,1500,1500,5000,5000,"Last 10 years","Aggregate"
321,"Chum Salmon","Southern District","Southern","11-17",0-11-17,1,15.5201894457448,2.3778815949773,0.999999818169268,1,1,1500,5000,1500,1500,5000,5000,"Last 10 years","Aggregate"
322,"Chum Salmon","Southern District","Southern","11-18",0-11-18,1,15.6587983041299,2.39887176765752,0.999999841703893,1,1,1500,5000,1500,1500,5000,5000,"Last 10 years","Aggregate"
323,"Chum Salmon","Southern District","Southern","11-19",0-11-19,1,15.797407162515,2.4198639312915,0.999999862192396,1,1,1500,5000,1500,1500,5000,5000,"Last 10 years","Aggregate"
324,"Chum Salmon","Southern District","Southern","11-20",0-11-20,1,15.9360160209002,2.44085803451072,0.999999880029042,1,1,1500,5000,1500,1500,5000,5000,"Last 10 years","Aggregate"
325,"Chum Salmon","Southern District","Southern","11-21",0-11-21,1,16.0746248792853,2.46185402769423,0.999999895557064,1,1,1500,5000,1500,1500,5000,5000,"Last 10 years","Aggregate"
121,"Pink Salmon","Kamishak District","Kamishak","05-01",0-05-01,0,-12.7709092397665,1.4838960321416,2.8422570599008e-06,0,0,0,0,0,0,0,0,"Last 10 years","Aggregate"
122,"Pink Salmon","Kamishak District","Kamishak","05-02",0-05-02,0,-12.648408073445,1.46978596107054,3.21266005598228e-06,0,0,0,0,0,0,0,0,"Last 10 years","Aggregate"
123,"Pink Salmon","Kamishak District","Kamishak","05-03",0-05-03,0,-12.5259069071234,1.45567787881671,3.63133380252728e-06,0,0,0,0,0,0,0,0,"Last 10 years","Aggregate"
124,"Pink Salmon","Kamishak District","Kamishak","05-04",0-05-04,0,-12.4034057408019,1.44157184377135,4.10456887318026e-06,0,0,0,0,0,0,0,0,"Last 10 years","Aggregate"
125,"Pink Salmon","Kamishak District","Kamishak","05-05",0-05-05,0,-12.2809045744804,1.42746791662513,4.63947560643807e-06,0,0,0,0,0,0,0,0,"Last 10 years","Aggregate"
126,"Pink Salmon","Kamishak District","Kamishak","05-06",0-05-06,0,-12.1584034081588,1.41336616048199,5.24409093069586e-06,0,0,0,0,0,0,0,0,"Last 10 years","Aggregate"
127,"Pink Salmon","Kamishak District","Kamishak","05-07",0-05-07,0,-12.0359022418373,1.3992666409798,5.9274991088174e-06,0,0,0,0,0,0,0,0,"Last 10 years","Aggregate"
128,"Pink Salmon","Kamishak District","Kamishak","05-08",0-05-08,0,-11.9134010755158,1.38516942641828,6.6999682156835e-06,0,0,0,0,0,0,0,0,"Last 10 years","Aggregate"
129,"Pink Salmon","Kamishak District","Kamishak","05-09",0-05-09,0,-11.7908999091942,1.37107458789474,7.57310439835097e-06,0,0,0,0,0,0,0,0,"Last 10 years","Aggregate"
130,"Pink Salmon","Kamishak District","Kamishak","05-10",0-05-10,0,-11.6683987428727,1.35698219944821,8.5600262353705e-06,0,0,0,0,0,0,0,0,"Last 10 years","Aggregate"
131,"Pink Salmon","Kamishak District","Kamishak","05-11",0-05-11,0,-11.5458975765512,1.34289233821241,9.67556181345865e-06,0,0,0,0,0,0,0,0,"Last 10 years","Aggregate"
132,"Pink Salmon","Kamishak District","Kamishak","05-12",0-05-12,0,-11.4233964102297,1.3288050845785,1.09364714806077e-05,0,0,0,0,0,0,0,0,"Last 10 years","Aggregate"
133,"Pink Salmon","Kamishak District","Kamishak","05-13",0-05-13,0,-11.3008952439081,1.31472052236797,1.23616996199436e-05,0,0,0,0,0,0,0,0,"Last 10 years","Aggregate"
134,"Pink Salmon","Kamishak District","Kamishak","05-14",0-05-14,0,-11.1783940775866,1.30063873901675,1.39726592239599e-05,0,0,0,0,0,0,0,0,"Last 10 years","Aggregate"
135,"Pink Salmon","Kamishak District","Kamishak","05-15",0-05-15,0,-11.0558929112651,1.28655982577121,1.57935535406586e-05,0,0,0,0,0,0,0,0,"Last 10 years","Aggregate"
136,"Pink Salmon","Kamishak District","Kamishak","05-16",0-05-16,0,-10.9333917449435,1.2724838778969,1.78517396189602e-05,0,0,0,0,0,0,0,0,"Last 10 years","Aggregate"
137,"Pink Salmon","Kamishak District","Kamishak","05-17",0-05-17,0,-10.810890578622,1.25841099490127,2.01781392087707e-05,0,0,0,0,0,0,0,0,"Last 10 years","Aggregate"
138,"Pink Salmon","Kamishak District","Kamishak","05-18",0-05-18,0,-10.6883894123005,1.24434128077108,2.28077031806758e-05,0,0,0,0,0,0,0,0,"Last 10 years","Aggregate"
139,"Pink Salmon","Kamishak District","Kamishak","05-19",0-05-19,0,-10.5658882459789,1.23027484422604,2.57799364318979e-05,0,0,0,0,0,0,0,0,"Last 10 years","Aggregate"
140,"Pink Salmon","Kamishak District","Kamishak","05-20",0-05-20,0,-10.4433870796574,1.21621179898961,2.91394911508093e-05,0,0,0,0,0,0,0,0,"Last 10 years","Aggregate"
141,"Pink Salmon","Kamishak District","Kamishak","05-21",0-05-21,0,-10.3208859133359,1.20215226407865,3.29368373353601e-05,0,0,0,0,0,0,0,0,"Last 10 years","Aggregate"
142,"Pink Salmon","Kamishak District","Kamishak","05-22",0-05-22,0,-10.1983847470143,1.18809636411323,3.72290206163654e-05,0,0,0,0,0,0,0,0,"Last 10 years","Aggregate"
143,"Pink Salmon","Kamishak District","Kamishak","05-23",0-05-23,0,-10.0758835806928,1.17404422964831,4.20805187417829e-05,0,0,0,0,0,0,0,0,"Last 10 years","Aggregate"
144,"Pink Salmon","Kamishak District","Kamishak","05-24",0-05-24,0,-9.95338241437127,1.15999599752915,4.75642095520782e-05,0,0,0,0,0,0,0,0,"Last 10 years","Aggregate"
145,"Pink Salmon","Kamishak District","Kamishak","05-25",0-05-25,0,-9.83088124804974,1.14595181127244,5.37624649411889e-05,0,0,0,0,0,0,0,0,"Last 10 years","Aggregate"
146,"Pink Salmon","Kamishak District","Kamishak","05-26",0-05-26,0,-9.7083800817282,1.13191182147518,6.07683871768004e-05,0,0,0,0,0,0,0,0,"Last 10 years","Aggregate"
